Id,Input
4929,0.65241+0.67967i
4930,-0.85212-0.52983i
4931,0.80973+0.73033i
4932,0.72456-0.71434i
4933,-1.1539-0.49183i
4934,-0.78136-0.7698i
4935,-0.29362-0.88087i
4936,-0.71993-0.7507i
4937,0.6724+0.86095i
4938,-0.61969+0.72714i
4939,0.72139+0.71479i
4940,-0.3282+1.0732i
4941,0.70501+0.73366i
4942,-1.0952+0.14422i
4943,0.72048+0.063503i
4944,0.97503+1.067i
4945,0.6566+0.75766i
4946,0.96032-0.32456i
4947,-0.43305-0.31167i
4948,1.228+0.72948i
4949,1.0995-0.48789i
4950,0.63201-0.82107i
4951,-0.65763-0.69175i
4952,-0.90545-0.39468i
4953,0.66587-0.65851i
4954,-0.6769-0.78775i
4955,-1.0797-1.0655i
4956,0.2497+0.16321i
4957,-0.95593+0.81993i
4958,0.81043+0.68739i
4959,-0.59277-0.62264i
4960,-0.73073+0.79892i
4961,-0.42137-1.033i
4962,-0.70057+0.79179i
4963,0.1948-0.44681i
4964,0.37058-0.41559i
4965,0.4036-0.56041i
4966,-0.40105-1.1378i
4967,-0.75492-0.65485i
4968,0.70142-0.48443i
4969,-0.9783-0.26017i
4970,0.25127-0.40106i
4971,-0.60819+0.72432i
4972,0.66919+0.62809i
4973,0.54618-0.11022i
4974,0.99407+0.96295i
4975,-0.92008+0.8954i
4976,-1.0308+0.80213i
4977,-0.67888+0.6875i
4978,1.0094-0.30413i
4979,0.18577-0.92089i
4980,0.76843+0.78234i
4981,0.49504-1.0327i
4982,-0.22055-0.16089i
4983,-0.32978-0.23287i
4984,-0.94818-0.9641i
4985,-0.23596+0.25814i
4986,0.84144-0.54768i
4987,1.1337-1.0264i
4988,-0.72882-0.67081i
4989,0.18615-0.15031i
4990,0.1005-1.0267i
4991,0.90151-1.0077i
4992,1.0327+0.98148i
4993,-1.0478-0.36188i
4994,0.98515+0.3472i
4995,-0.18102-0.083732i
4996,-0.38715+0.73073i
4997,0.62903+0.77428i
4998,-0.15479+0.80169i
4999,-0.1284-0.90472i
5000,-0.75229+0.70039i
5001,0.26684-0.81498i
5002,0.80726+0.64018i
5003,-0.96124+0.8854i
5004,-0.70636+0.72304i
5005,-0.69769-0.70382i
5006,0.46123-0.47617i
5007,0.75586-0.75476i
5008,-0.83965-0.49055i
5009,-0.81459-0.64411i
5010,0.2107-0.90882i
5011,-0.73254-0.70746i
5012,-0.7718-0.57653i
5013,-0.59874-0.7554i
5014,-0.70692+0.66643i
5015,-1.0775+1.0014i
5016,0.80721-0.64411i
5017,-0.66536+0.20755i
5018,-0.95957+0.48701i
5019,-0.85708-0.86184i
5020,0.95994-0.17075i
5021,0.71278+0.70652i
5022,-0.69373+0.7121i
5023,-0.88203+0.16888i
5024,0.795+1.022i
5025,-0.99311-0.24574i
5026,-1.1362-0.91884i
5027,-0.26131+0.93085i
5028,0.72922+0.69389i
5029,0.46787-0.35654i
5030,0.75766-0.62608i
5031,-0.10149+0.82753i
5032,-0.056053+0.3225i
5033,-0.96804-0.9364i
5034,-0.35283-1.031i
5035,-0.72+0.69309i
5036,0.29184-0.34484i
5037,-0.62736+0.81375i
5038,0.71385-0.59644i
5039,0.16385+0.031343i
5040,-0.98128-0.99465i
5041,-0.75677+1.0022i
5042,0.32447-0.47541i
5043,0.48384+0.45477i
5044,0.74349-0.65699i
5045,0.70252+0.76359i
5046,-0.6208+0.64467i
5047,0.60944+0.041631i
5048,0.78277-0.65353i
5049,-0.73563-0.73415i
5050,0.45118-0.44506i
5051,-0.86651+0.78249i
5052,0.029824+0.67319i
5053,-0.61696+0.77627i
5054,0.68835+0.69282i
5055,0.30378-0.31837i
5056,-0.37664-0.99543i
5057,0.87822-0.20428i
5058,0.91956+0.18572i
5059,0.80946+0.78177i
5060,-0.81145+0.17032i
5061,-0.94245+0.18064i
5062,0.78496-0.72188i
5063,-0.54754+0.77579i
5064,-0.74046+0.71809i
5065,-0.75822+0.733i
5066,0.11559-0.20701i
5067,-0.71408-0.85448i
5068,-0.31996-1.0108i
5069,-0.82284+0.74429i
5070,-1.0456+0.99742i
5071,0.74809+0.70932i
5072,-1.007-0.96426i
5073,-0.34408+0.2331i
5074,-0.18548-0.86871i
5075,0.9817-0.29864i
5076,-0.97995+0.7306i
5077,-0.7004-0.6451i
5078,0.3612+0.14473i
5079,-0.26367-0.91198i
5080,-0.40757+0.14984i
5081,-1.0393-0.23363i
5082,0.78681-0.83214i
5083,-1.0717-0.90641i
5084,-1.0566+1.0127i
5085,-1.0099-0.31908i
5086,-0.93049-0.38804i
5087,-0.6945-0.73487i
5088,-0.96603+1.0337i
5089,0.12757-0.75374i
5090,-0.46457+0.19948i
5091,-0.92159-0.26339i
5092,-0.71802-0.65235i
5093,0.44067-0.84567i
5094,-0.96238+0.3956i
5095,-0.83064-0.60734i
5096,0.28554+0.31647i
5097,-0.69887-0.67314i
5098,0.82982+0.67617i
5099,0.77992+0.52211i
5100,1.0664+0.13428i
5101,-0.84339+0.39636i
5102,-0.68694-0.65762i
5103,0.91611+0.33921i
5104,0.86208+0.77075i
5105,-0.92996+1.0854i
5106,-0.73074-0.68759i
5107,-0.69027-0.71647i
5108,-0.27517+0.47334i
5109,-0.7883+0.68175i
5110,-0.76563+0.75916i
5111,-0.65535+0.64273i
5112,0.86012-1.0146i
5113,-0.93087+0.93699i
5114,-1.0978-0.20146i
5115,0.9102+0.8994i
5116,-0.60077+0.70147i
5117,1.0766-0.29122i
5118,0.75111+0.61034i
5119,-0.73904-0.70095i
5120,0.26861-0.1538i
5121,0.67522-0.67619i
5122,0.41932-0.84213i
5123,0.71072-0.37768i
5124,0.27242-0.76535i
5125,0.97758+0.97203i
5126,0.95149+0.38305i
5127,-0.24813+0.88159i
5128,0.91946-1.0448i
5129,0.71169+1.0738i
5130,-0.92368-0.27111i
5131,0.65878+0.60782i
5132,-0.7072+1.1378i
5133,-0.9712+0.34864i
5134,-0.84689+0.13338i
5135,-1.0151+0.72931i
5136,0.90063+0.95876i
5137,0.54149-0.80249i
5138,1.0248+0.42536i
5139,1.0359-1.0726i
5140,0.85916+1.1192i
5141,0.67263+0.58314i
5142,0.75466+0.65325i
5143,1.1175-0.46629i
5144,-1.1311+0.16165i
5145,-0.22675+0.20777i
5146,-1.0524+0.29076i
5147,1.0411+0.21304i
5148,-0.60046-0.72806i
5149,-0.77648-0.69388i
5150,1.0501-0.99646i
5151,-0.66254+0.68007i
5152,0.72361+0.65593i
5153,0.83852-0.14468i
5154,-0.72862-0.83006i
5155,0.93014-1.0422i
5156,-0.42073+0.81739i
5157,0.60629+0.77046i
5158,0.26842+0.3127i
5159,0.65249+0.69916i
5160,0.8616-0.21715i
5161,-0.71719+0.70489i
5162,-0.34283-1.0864i
5163,0.80485-0.77393i
5164,0.68052+0.66011i
5165,-0.44638-0.82607i
5166,-0.89221+1.0057i
5167,0.85514-1.0404i
5168,0.08668+0.22595i
5169,0.92109-0.30587i
5170,0.1635-1.1627i
5171,-0.63391-0.88535i
5172,-0.74024-0.96704i
5173,-0.8027+0.71722i
5174,0.96166-0.34383i
5175,-0.70188-0.71196i
5176,-0.28912+0.28887i
5177,0.42216+0.95769i
5178,-0.7437+0.74183i
5179,0.77154-0.79503i
5180,-0.61091+0.63582i
5181,-0.6966+0.55884i
5182,-0.16045-0.59513i
5183,-0.14433-1.0363i
5184,-0.79818-0.6787i
5185,0.94967+0.78068i
5186,0.167-0.11543i
5187,-0.70235-0.60317i
5188,-0.1998+0.78629i
5189,0.96038-0.39423i
5190,-0.71927+0.63789i
5191,-0.3315-0.11807i
5192,-0.41901-0.24036i
5193,-0.59614+0.67865i
5194,-0.18426+1.1229i
5195,-1.0488+0.25682i
5196,-0.68417+0.85568i
5197,-0.77518+0.62053i
5198,0.16349+0.96555i
5199,-0.9369-0.96575i
5200,-0.66558+0.86274i
5201,-0.47147-0.43318i
5202,-0.79597+0.94989i
5203,0.95792+0.85448i
5204,0.35128+0.85834i
5205,-0.28061+0.82124i
5206,0.31558-0.22157i
5207,0.17426+0.42205i
5208,0.3513-0.93253i
5209,0.36747-1.0932i
5210,-0.10985-0.14486i
5211,0.23081-0.31064i
5212,0.031247-0.3937i
5213,0.34052+0.14731i
5214,-0.4858-0.40094i
5215,-0.84754-0.46831i
5216,0.97841-0.54049i
5217,-0.79839+0.66402i
5218,0.31625+0.94648i
5219,0.32549-0.18927i
5220,-0.839-0.72048i
5221,0.29787-0.39621i
5222,0.65391-0.55474i
5223,-1.0009-0.87901i
5224,-1.1997+0.8805i
5225,-0.48855+1.0828i
5226,-0.38385-0.30581i
5227,-0.88933+0.34873i
5228,-0.59901+0.82899i
5229,-0.72326-0.86167i
5230,0.63498-0.72974i
5231,0.71617-0.79988i
5232,-0.76083+0.6408i
5233,0.71059+0.69209i
5234,0.67865-0.68991i
5235,-0.53385-0.69998i
5236,-0.30445+0.34853i
5237,-0.74174+0.75774i
5238,0.16395-0.76156i
5239,-0.27322-0.38282i
5240,0.79816-1.0265i
5241,-1.0491+1.1409i
5242,0.70606+0.72635i
5243,-0.66986-0.7178i
5244,-0.95061+0.93252i
5245,0.33017+0.074361i
5246,0.88921-1.059i
5247,1.0324-0.92769i
5248,0.67156+0.62624i
5249,-1.1399+0.051382i
5250,-0.86587+0.14443i
5251,0.34102-0.35606i
5252,-0.72778+0.73654i
5253,-1.1347-0.052746i
5254,-0.16092+0.91614i
5255,1.1505-0.17842i
5256,-0.31071+0.43119i
5257,0.75409+0.81768i
5258,-0.65545-0.58549i
5259,-0.69251-0.66145i
5260,0.66016-0.69201i
5261,1.058+0.6254i
5262,-0.5132-0.8329i
5263,-0.24635-0.27571i
5264,0.78784+0.67164i
5265,-0.73445-0.71395i
5266,0.16602-0.65802i
5267,0.92848+0.35808i
5268,-0.64786-0.69201i
5269,0.66974-0.72401i
5270,0.99753-0.33686i
5271,-1.1181-0.66864i
5272,0.36716+0.65613i
5273,-1.0856-0.35932i
5274,0.85713-0.29388i
5275,-0.64258+0.60662i
5276,0.73586-0.6577i
5277,-0.48025+0.42762i
5278,1.0302-1.1114i
5279,1.0734-0.50561i
5280,0.87525+0.89506i
5281,-0.79168-0.66186i
5282,-0.85129-0.43875i
5283,0.99083+0.76391i
5284,0.43852-0.59848i
5285,0.65977-0.81228i
5286,0.35604-0.96863i
5287,-1.0018+0.74258i
5288,-0.34098-1.0657i
5289,0.65119-0.78108i
5290,-0.6059-0.74926i
5291,0.83361+0.72322i
5292,0.73991+1.2301i
5293,0.078751-0.7936i
5294,-0.27965-0.83531i
5295,0.98693-0.82858i
5296,0.20973+0.40331i
5297,-0.8214+0.76591i
5298,0.36655-0.57367i
5299,0.73732+0.79575i
5300,0.69475+0.73574i
5301,-0.68151+0.68336i
5302,-0.3653+0.27004i
5303,0.31486-0.93007i
5304,-1.0617+0.46942i
5305,-0.90315-0.88158i
5306,-0.75373-0.70885i
5307,-0.15936+0.23586i
5308,0.64039-0.64431i
5309,-0.20582-0.081676i
5310,-0.67014+0.66404i
5311,0.6808+0.34193i
5312,-0.15509-0.72863i
5313,-0.99195-0.95717i
5314,0.64259+0.73972i
5315,-0.68963+0.68557i
5316,0.94766+0.88189i
5317,0.27614+1.1097i
5318,-1.0239-0.99009i
5319,-0.38272+0.14596i
5320,0.45321-0.83212i
5321,0.17943+0.39884i
5322,-0.93179+0.37721i
5323,-0.66889+0.63789i
5324,-0.6074+0.094684i
5325,-1.0345-0.83032i
5326,-0.28456+0.9782i
5327,-0.087127-0.091789i
5328,-0.37397+0.26517i
5329,-0.38978+0.27453i
5330,1.2124-0.10003i
5331,0.71089-0.69722i
5332,0.74581+0.86014i
5333,0.82875+0.72561i
5334,1.0044-0.96165i
5335,-0.69694-0.70987i
5336,0.32463+0.82481i
5337,0.19589+0.90814i
5338,1.0117+0.23145i
5339,0.30396+0.80734i
5340,0.28662+0.90505i
5341,0.44032+0.99288i
5342,-0.266-0.80096i
5343,-0.99964-0.93752i
5344,1.0474-0.40417i
5345,-0.94511-0.87596i
5346,0.1761-0.39901i
5347,-0.19008+0.90528i
5348,-0.97601+0.37053i
5349,0.32768+0.31142i
5350,0.99291-0.34311i
5351,-1.1145+0.43104i
5352,0.93322+1.0896i
5353,-0.64873+0.79456i
5354,-1.0759+0.48301i
5355,0.28201+0.96556i
5356,0.55655+0.7553i
5357,-0.55549-0.69979i
5358,1.0348+0.67035i
5359,-0.39823-0.26961i
5360,0.72784+0.7224i
5361,-0.3407-1.0064i
5362,0.43565+0.45309i
5363,-0.11027-0.88415i
5364,-0.63211+0.78993i
5365,-0.27226+0.95053i
5366,0.75049+0.75839i
5367,-0.3003+0.47193i
5368,-0.94872+1.0934i
5369,0.44313+1.1032i
5370,-0.3929-0.026408i
5371,-0.79299-0.77097i
5372,0.9436+0.30595i
5373,-0.52237+0.69784i
5374,-0.72951-0.74368i
5375,-0.33271+0.40253i
5376,-0.74242+0.67643i
5377,0.86963-0.30425i
5378,-0.69325-0.80745i
5379,0.37324+0.99585i
5380,1.1277+0.47374i
5381,0.9953+0.3226i
5382,-0.81806-0.31627i
5383,-0.76004+1.1921i
5384,0.31579+0.26364i
5385,-0.12583-0.7617i
5386,0.41075+0.25398i
5387,0.72391+0.76558i
5388,-1.1034+0.3467i
5389,0.41942+1.1604i
5390,-0.020017+0.77061i
5391,0.30915-0.92057i
5392,1.0017-0.9189i
5393,0.68605-0.76017i
5394,-0.74122+0.7675i
5395,0.72274+0.87068i
5396,-0.89949+0.86331i
5397,0.40073+0.86497i
5398,0.71392+0.71738i
5399,-0.20787-0.20876i
5400,0.91444+0.35772i
5401,0.34718+1.013i
5402,-0.18282+1.0328i
5403,0.7646+0.75606i
5404,0.62075-0.5791i
5405,-1.1168+0.7416i
5406,0.78337+0.019732i
5407,-0.83432+0.7499i
5408,-0.71177+0.49632i
5409,-0.69198+0.75108i
5410,0.82321-0.69191i
5411,0.44989+0.34039i
5412,0.29946-0.36019i
5413,-0.85462+0.76501i
5414,-0.85904+0.29007i
5415,-0.93456-0.99596i
5416,0.45767+0.5498i
5417,-0.34004-0.36172i
5418,0.031909+0.05532i
5419,0.75259-0.81284i
5420,-0.74468+0.61169i
5421,0.99051-0.33611i
5422,0.74896-0.6947i
5423,-0.68163+0.72603i
5424,0.92718+0.23504i
5425,-0.35789+0.3988i
5426,0.31075-0.86471i
5427,-0.66026-0.76641i
5428,0.70536-0.67667i
5429,0.17312-1.1158i
5430,-0.73886-0.71155i
5431,0.91487-0.93635i
5432,1.1018-1.0862i
5433,-0.81459+0.10357i
5434,-0.9655-0.34156i
5435,-0.79246-0.73225i
5436,-0.83836-0.46067i
5437,0.4913-0.46179i
5438,0.70459-0.66294i
5439,0.93298+0.40392i
5440,0.59669+0.71446i
5441,0.80887-0.74709i
5442,-0.40239-0.97936i
5443,-0.83355+0.67007i
5444,0.27697-0.25913i
5445,0.70505+0.70261i
5446,0.43704-0.65529i
5447,-0.17611-0.78741i
5448,0.27699-0.87912i
5449,-0.48979+0.74358i
5450,1.0811-0.016977i
5451,0.61753+0.77852i
5452,-1.0532+0.25053i
5453,-0.55218-1.0605i
5454,-0.61083-0.68199i
5455,-0.74443+0.75189i
5456,0.75354-0.71908i
5457,-0.27663-0.32159i
5458,0.86841-1.0271i
5459,-0.80879-0.89622i
5460,0.70068+0.81054i
5461,-0.67666+0.7738i
5462,0.79592-0.76759i
5463,-1.0166+1.0308i
5464,-0.83233+0.33006i
5465,-0.4537+0.20264i
5466,0.69303+0.64161i
5467,-1.1069-0.71691i
5468,-0.99201+0.97265i
5469,0.26398-0.43696i
5470,0.035518-0.99306i
5471,-0.44353+0.43212i
5472,0.40092+0.99971i
5473,-1.0216-0.17813i
5474,-0.48692+0.21573i
5475,0.88149-0.19317i
5476,-0.93584+0.84789i
5477,-0.6664-0.69855i
5478,0.67884-0.64174i
5479,-0.29091-0.30009i
5480,-0.70741-0.74569i
5481,-0.40747+0.93929i
5482,1.0129-0.97588i
5483,-1.2009+1.1536i
5484,-0.96116-0.26919i
5485,0.26117-1.0145i
5486,-1.0594+0.9511i
5487,0.72867-0.69398i
5488,0.90507+0.34503i
5489,0.37755-0.043089i
5490,0.74819-0.67393i
5491,-0.65178+0.81022i
5492,-0.39081+1.0272i
5493,-0.47779-0.45137i
5494,-0.69161-0.67062i
5495,0.75248-0.70047i
5496,0.97063+0.94703i
5497,-0.43063-1.0645i
5498,-1.0241+1.0381i
5499,0.33497+0.30153i
5500,-0.6823-0.72651i
5501,-0.79251-0.76672i
5502,-0.6707-0.815i
5503,0.64105-0.75546i
5504,1.1574+0.54439i
5505,0.085212-0.16746i
5506,-0.44732+0.1022i
5507,-0.62095-0.22929i
5508,-0.63662+0.69763i
5509,0.31558-0.96347i
5510,0.90923+0.83869i
5511,-0.89015+1.1591i
5512,0.65668+0.65654i
5513,-1.1875-0.47667i
5514,-0.42555-0.36951i
5515,0.90544+0.90018i
5516,-0.75334-0.70651i
5517,-0.3424+0.97044i
5518,-0.17441+1.0514i
5519,-0.67726+0.62985i
5520,0.70555+0.36118i
5521,0.73198-0.75459i
5522,0.67094+0.66831i
5523,0.32536-0.3041i
5524,0.91964+0.96274i
5525,0.55712-0.82402i
5526,0.2703+0.33293i
5527,-0.86834+0.25878i
5528,0.30648+0.27591i
5529,0.30688+1.3022i
5530,0.95014-0.38349i
5531,0.32575+0.31983i
5532,-0.32324-0.36238i
5533,0.47076+1.0334i
5534,-0.96556+0.34346i
5535,0.96381+0.2833i
5536,-0.51495-0.6622i
5537,-0.94023+0.32284i
5538,-0.23507+0.88578i
5539,1.1291+0.57284i
5540,-1.0331-0.92783i
5541,1.1645+0.75836i
5542,0.28396+0.90913i
5543,0.63847+0.69474i
5544,1.0161-0.48328i
5545,-0.30959-0.91805i
5546,1.1625-0.4769i
5547,-0.7703-0.65384i
5548,-0.86295+1.0422i
5549,0.79343-0.77705i
5550,0.18417-0.6405i
5551,-0.82681-0.9234i
5552,0.6577-0.78281i
5553,0.10065+0.048852i
5554,1.0601+0.92493i
5555,-0.20877-0.26308i
5556,0.76795-0.68677i
5557,0.75945-0.66251i
5558,0.98026+0.95675i
5559,0.97118+0.39386i
5560,1.0197+1.1218i
5561,0.91232-0.85514i
5562,0.77699-0.83184i
5563,0.8496-0.52042i
5564,0.21878-0.2015i
5565,-0.62054-0.80387i
5566,0.65566-0.67592i
5567,-0.63158+0.71226i
5568,0.32918+0.34921i
5569,0.56401-0.62205i
5570,0.86696-0.18968i
5571,0.2486+0.98052i
5572,-0.7204+0.60724i
5573,0.61018-0.74101i
5574,-0.78221-0.6245i
5575,-1.0595-0.19142i
5576,-0.78973+0.76264i
5577,-0.67236-0.72889i
5578,-0.26077+0.67181i
5579,0.37354+0.017157i
5580,0.64264+0.73467i
5581,0.28733+0.18485i
5582,-0.25596-0.96238i
5583,0.13776+0.70015i
5584,0.66577+0.16662i
5585,1.1131-0.2201i
5586,-0.77516-0.78137i
5587,0.77263+0.58114i
5588,-0.94007-1.0649i
5589,-0.7426+0.72937i
5590,1.0724+0.40098i
5591,-0.43597+0.98007i
5592,0.66872+0.67657i
5593,0.76402+0.64776i
5594,-0.37971+0.4669i
5595,-0.45412-0.18836i
5596,0.326-0.93311i
5597,-0.62115-0.73991i
5598,-0.18792+0.75542i
5599,-1.1075-0.073957i
5600,-0.36621-0.92315i
5601,-0.1031-0.76988i
5602,-0.89596+1.0108i
5603,0.96271+0.92383i
5604,-0.26531-0.96586i
5605,0.24693-0.91708i
5606,-0.29412+0.14669i
5607,0.24844+0.5334i
5608,0.97331+0.32841i
5609,-0.73254+0.65532i
5610,0.97885+0.97439i
5611,0.69548-0.739i
5612,-0.60235-0.57661i
5613,0.64994-0.65286i
5614,-0.84034-0.87154i
5615,0.38716+1.1136i
5616,-0.3727+0.89681i
5617,0.97128-0.23842i
5618,-0.35964+0.99247i
5619,-0.36611-0.96847i
5620,0.7906-0.1005i
5621,0.33785+0.92209i
5622,-0.5442+0.68305i
5623,0.31352+1.0558i
5624,0.74241-0.70467i
5625,-0.72879+0.64003i
5626,-0.29321+0.3412i
5627,0.70073-0.77316i
5628,-0.19492-0.5029i
5629,-0.78674-0.68441i
5630,-0.23498+0.96614i
5631,0.693-0.80036i
5632,-0.69867-0.70021i
5633,-0.9917-0.28377i
5634,-0.61256-0.70901i
5635,-1.0953+0.40049i
5636,-0.14088+1.1032i
5637,0.91428+0.33869i
5638,-0.33421-0.93914i
5639,0.64648+0.6959i
5640,-0.40247+1.0303i
5641,-0.272+1.0712i
5642,-0.75157+0.62298i
5643,-0.12726+0.3113i
5644,-0.48199-1.1236i
5645,-0.75544-0.53531i
5646,0.62263+0.77801i
5647,-0.38442+1.0015i
5648,-0.67634+0.70413i
5649,0.45162+0.4203i
5650,0.79203+0.40557i
5651,-0.89031-0.72809i
5652,0.77321-0.7567i
5653,-0.59444+0.65214i
5654,-0.5245+0.549i
5655,-0.38519-0.86665i
5656,1.022-1.0574i
5657,-0.76974+0.78957i
5658,0.88949+0.75937i
5659,-0.71726-0.6577i
5660,0.87557-1.0524i
5661,0.34863+0.24073i
5662,0.42829+0.4392i
5663,-0.63465-0.59584i
5664,1.0222-0.42062i
5665,0.71911+0.84993i
5666,0.38917+0.57996i
5667,-0.79281-0.75671i
5668,-1.0395-0.29703i
5669,0.074331+1.155i
5670,-0.43965+1.0742i
5671,0.42846+0.82605i
5672,0.63456-0.68447i
5673,-0.67711+0.99036i
5674,-0.2749+0.81027i
5675,0.68241-0.77186i
5676,-1.1994+0.38741i
5677,0.66761-0.76333i
5678,0.70334-0.76405i
5679,0.15231-0.7397i
5680,1.0216-0.71282i
5681,0.26685+0.90154i
5682,0.70574-0.75602i
5683,0.96212+0.91844i
5684,-1.1377-0.50161i
5685,-1.0309+0.27836i
5686,0.99762+1.07i
5687,0.36848+0.38777i
5688,0.087004+0.77692i
5689,0.44507-0.43211i
5690,-0.12923+1.0361i
5691,0.46243+0.69121i
5692,0.7482-0.61827i
5693,-1.0678-1.1687i
5694,1.0069+1.1444i
5695,-1.0612-0.54972i
5696,0.69874-0.6888i
5697,0.84791-0.36568i
5698,0.68738+0.73539i
5699,-1.0131-1.1294i
5700,0.53158-0.66513i
5701,-0.9073-0.26268i
5702,0.1576-0.1511i
5703,0.69088+0.62922i
5704,-0.34861+0.96554i
5705,0.75684-0.80826i
5706,0.81571-0.81388i
5707,0.76351+0.66993i
5708,0.5075-0.20468i
5709,0.66193+0.66814i
5710,0.60201+0.71346i
5711,0.92019+0.8986i
5712,0.46571-0.87061i
5713,-0.47487-0.17235i
5714,-0.8428+0.74772i
5715,-0.30256-0.80677i
5716,-0.75277-0.75203i
5717,-0.62418-0.78577i
5718,-0.79836+0.76409i
5719,-1.0649+0.90523i
5720,-0.68204+0.7677i
5721,-0.99992-0.57159i
5722,-0.65268-0.58849i
5723,0.68145+0.72635i
5724,0.96969-1.0137i
5725,-1.016-0.21247i
5726,1.0296+0.92225i
5727,-0.80233+0.90109i
5728,0.85158-0.96277i
5729,0.32613+0.321i
5730,0.38573-0.26404i
5731,0.38844-0.069506i
5732,-0.40161+0.39568i
5733,-0.79293+0.65057i
5734,-1.0567-1.1481i
5735,-1.0982-0.85344i
5736,-0.85906-0.42882i
5737,-1.1764-0.49472i
5738,-1.0145+0.79545i
5739,0.83133+0.89131i
5740,0.13457-0.35375i
5741,0.76152+0.72085i
5742,-0.37159-0.26199i
5743,0.92262+0.90738i
5744,-0.84838-1.1509i
5745,-0.095603-0.44719i
5746,-0.26512-0.334i
5747,0.45059+1.0374i
5748,0.77056+0.4014i
5749,0.3241-1.0406i
5750,0.59517+0.70357i
5751,-0.94226-0.10643i
5752,1.1455+0.45721i
5753,0.95568+1.0993i
5754,-0.64551+0.71051i
5755,-0.69491+0.68126i
5756,-0.62833+0.68342i
5757,-0.46336+0.08471i
5758,-0.56109-0.6424i
5759,0.70554-0.73841i
5760,-1.0135+0.88867i
5761,-0.39012+0.40431i
5762,0.70756-0.83426i
5763,-0.53969+0.96599i
5764,1.0205+0.14461i
5765,-0.30863+0.22782i
5766,-0.66163-0.74011i
5767,-0.67993-0.72298i
5768,-0.662-0.55528i
5769,0.18783-0.23155i
5770,0.50783+1.1456i
5771,-1.1324-0.4407i
5772,-0.92405-0.29564i
5773,1.026-0.33647i
5774,-0.72917+0.67671i
5775,-0.69683-0.66455i
5776,0.11182+0.69703i
5777,0.72877+0.95393i
5778,0.83195+0.53704i
5779,-0.47486-0.81909i
5780,1.0246-0.35637i
5781,1.1057+1.1918i
5782,-1.0095-0.22633i
5783,0.3067+0.95493i
5784,-0.81667+0.95523i
5785,1.0506+0.38167i
5786,-0.78348-0.6481i
5787,-0.47963+1.2465i
5788,0.54049-0.68346i
5789,-0.40769-0.87314i
5790,0.28302-1.0346i
5791,-0.33717+0.99452i
5792,-0.89934-0.26639i
5793,-0.69942-0.75028i
5794,-0.20428-0.49143i
5795,-0.66665+0.69289i
5796,-1.0305-0.13412i
5797,1.1065-0.89119i
5798,-0.98032+0.9024i
5799,-0.90875-1.1212i
5800,0.82857+0.64403i
5801,-0.86443+0.5245i
5802,0.84318-0.72862i
5803,-0.94429+0.31915i
5804,1.0126+0.34388i
5805,1.0315-0.87734i
5806,-0.27277-1.024i
5807,0.75783-0.78397i
5808,-0.59769-0.77466i
5809,0.40824+0.354i
5810,1.0828-0.76829i
5811,-0.44389+0.77133i
5812,-0.71221-0.74175i
5813,-0.27707+0.18444i
5814,0.87757+0.22562i
5815,-0.70941+0.75068i
5816,1.0276-0.90122i
5817,0.94042+0.81839i
5818,1.0474-0.082459i
5819,-1.1151-0.18806i
5820,-0.85755+0.36882i
5821,-0.67932+0.75415i
5822,-0.22874-0.73049i
5823,0.67433+0.77237i
5824,-1.046-0.21512i
5825,0.80445-0.71421i
5826,0.73491-0.80763i
5827,1.0408+0.89803i
5828,0.69469-0.62582i
5829,-0.27066+0.41679i
5830,0.69291-0.75897i
5831,-0.86347-0.30777i
5832,-0.60755+0.75775i
5833,0.76035-0.66256i
5834,-0.22433+0.83347i
5835,0.80841-0.66569i
5836,0.97145+0.26433i
5837,0.96408-0.33635i
5838,0.18187-0.91215i
5839,-0.74748-0.76407i
5840,0.35584+0.9627i
5841,-0.69716+0.12631i
5842,0.85411+0.33098i
5843,-0.70763-0.61812i
5844,0.66735-0.70107i
5845,-1.0404-1.1414i
5846,-0.7948+0.078542i
5847,0.73581+0.43014i
5848,-0.71337+0.62001i
5849,0.77885+0.13511i
5850,0.7082+0.57676i
5851,-0.73308+0.8228i
5852,-0.19946+0.21526i
5853,-0.30062+0.49933i
5854,1.0437+0.95468i
5855,0.72124-0.67169i
5856,0.81447+0.51504i
5857,-0.31776-0.28602i
5858,1.0673-0.30325i
5859,-0.74276-0.72038i
5860,-0.71547-0.74702i
5861,0.66887-0.74932i
5862,0.63489-0.82309i
5863,-0.34866-0.37327i
5864,-0.4824-0.39708i
5865,0.2874-0.41298i
5866,-0.75726+0.92285i
5867,-0.91776+0.34027i
5868,0.61998+0.58557i
5869,-0.82926-0.52558i
5870,-0.98829-0.8701i
5871,0.67215-0.71681i
5872,-0.81518+0.80862i
5873,-0.95473+0.33015i
5874,-1.0593-0.93982i
5875,0.80215+0.50866i
5876,0.31577-0.86655i
5877,-1.1108+1.1296i
5878,0.54365+0.64121i
5879,0.71924+0.81321i
5880,1.0497+1.1479i
5881,0.54887-0.72726i
5882,-0.32486+0.12281i
5883,0.27019-0.44502i
5884,-0.46703+0.78926i
5885,0.12309-1.0937i
5886,0.63778-0.72104i
5887,0.70385+0.87623i
5888,0.79099-0.79113i
5889,-1.1294-0.063583i
5890,0.67511-0.71117i
5891,0.94367-1.0144i
5892,-0.48788-1.0942i
5893,-0.69932-0.052501i
5894,-0.80869+0.80651i
